CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
92064787,2023,2023-05-09,9345,2023-04-29,"930 ",023046,,6,1,9,0100,0,1,1,,2,238,"I-238 NB","CASTRO VALLEY BLVD",400.00,N,N,A,-,Y,ALA,,580," ",R,30.808,H,,L,Y,3,0,1,2,A,-,03,22350,,N,C,2,A,A,H,-,A,D,0,,,,Y,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",37.690319061279297,-122.09725952148438,ALAMEDA,UNINCORPORATED,-122.09733581542969,37.690082550048828
92064811,2023,2023-05-09,9390,2023-04-28,2005,021452,,5,2,9,0100,0,1,1,,2,053,"I-580 EASTBOUND","NORTH FLYNN ROAD",300.00,W,N,A,-,Y,ALA,,580," ",R,6.034,H,,R,Y,4,0,1,3,A,-,03,22350,,F,C,C,A,A,H,-,D,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.718990325927734,-121.66150665283203,ALAMEDA,UNINCORPORATED,-121.66156768798828,37.719127655029297
92064927,2023,2023-05-09,9390,2023-04-30,1521,023100,,7,2,5,0111,0,1,1,,2,051,"I-580 WESTBOUND",I-680,2640.00,E,N,A,-,Y,ALA,,580," "," ",20.266,H,,R,Y,4,0,1,3,A,-,07,21658,A,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.702041625976562,-121.91445922851562,ALAMEDA,PLEASANTON,-121.91445922851562,37.702014923095703
92064949,2023,2023-05-09,9390,2023-05-02,1935,020395,,2,2,5,0107,0,1,1,,2,053,"I-580 EASTBOUND","GREENVILE ROAD",2640.00,W,N,B,-,Y,ALA,,580," ",R,8.860,H,,L,Y,4,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,D,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.714649200439453,-121.71011352539062,ALAMEDA,LIVERMORE,-121.71015930175781,37.714725494384766
92065583,2023,2023-05-10,9370,2023-04-28,1131,022979,,5,1,2,0104,0,1,1,,2,080,"I-80 WB","POWELL STREET",250.00,E,N,A,-,Y,ALA,,80," "," ",3.954,H,,L,N,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,B,08,0,0,1,0,0,0,0,0,0,"- ","- ",37.840190887451172,-122.29711151123047,ALAMEDA,EMERYVILLE,-122.29714202880859,37.840187072753906
92065586,2023,2023-05-10,9370,2023-04-28,1230,022979,,5,1,2,0104,0,1,1,,2,080,"I-80 W/B","POWELL STREET",150.00,W,N,A,-,Y,ALA,,80," "," ",3.705,H,,L,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,08,0,0,1,0,0,0,0,0,0,"- ","- ",37.836681365966797,-122.296142578125,ALAMEDA,EMERYVILLE,-122.29624176025391,37.836650848388672
92065740,2023,2023-05-10,9345,2023-01-12,"840 ",019841,,4,1,6,0105,0,1,1,,2,071,"I-880 N/B","CENTRAL AVE",500.00,S,N,B,-,Y,ALA,,880," "," ",8.173,H,,R,N,4,0,1,2,A,-,08,22107,,F,B,2,A,A,H,-,A,D,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",37.538429260253906,-122.01660919189453,ALAMEDA,FREMONT,-122.01644897460938,37.538520812988281
92065758,2023,2023-05-10,9370,2023-04-23,"255 ",022980,,7,3,7,0109,0,1,3,,2,024,"SR-24 WESTBOUND","GOLDEN GATE AVENUE",2910.00,E,N,A,-,Y,ALA,,24," ",R,5.039,H,,L,Y,3,0,1,2,A,-,07,21658,A,F,B,C,A,A,H,-,D,D,0,,,,,Y,,-,99,0,1,0,0,0,0,0,0,0,"- ","- ",37.849098205566406,-122.22978973388672,ALAMEDA,OAKLAND,-122.22979736328125,37.849048614501953
92066099,2023,2023-05-10,9345,2023-04-25,"846 ",022501,,2,1,5,0112,0,1,1,,2,075,"I-880 N/B","ALADDIN AVENUE",1795.00,S,N,A,-,Y,ALA,,880," "," ",22.077,H,,R,N,3,0,1,2,A,-,03,22350,,M,C,C,A,A,H,-,A,D,0,,,,Y,Y,,-,99,0,1,0,0,0,0,0,0,0,"- ","- ",37.703350067138672,-122.15606689453125,ALAMEDA,"SAN LEANDRO",-122.15602874755859,37.703384399414062
92066458,2023,2023-05-11,9330,2023-05-09,1815,022200,,2,2,6,0106,0,1,3,,1,037,"SR-92 E/B","SAN MATEO-HAYWARD BRIDGE TOLL PLAZA BUILDING",300.00,W,N,A,-,Y,ALA,,92," ",R,2.455,H,,R,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",37.616950988769531,-122.15496063232422,ALAMEDA,HAYWARD,-122.15494537353516,37.616909027099609
92066615,2023,2023-05-11,9345,2023-05-09,1545,020999,,2,2,6,0105,0,1,1,,2,070,"I-880 N/B","WARREN AVENUE",4000.00,S,N,A,-,Y,ALA,,880," ",R,1.272,H,,R,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.47357177734375,-121.93106842041016,ALAMEDA,FREMONT,-121.93113708496094,37.473548889160156
92066719,2023,2023-05-11,9345,2023-05-02,"850 ",019329,,2,1,6,0105,0,1,1,,2,071,"I-880 S/B","PASEO PADRE PARKWAY",750.00,N,N,A,-,Y,ALA,,880," "," ",11.051,H,,L,N,4,0,3,4,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,Y,Y,,G,25,0,0,3,0,0,0,0,0,0,"- ","- ",37.572769165039062,-122.04644775390625,ALAMEDA,FREMONT,-122.04641723632812,37.572776794433594
92067531,2023,2023-05-12,9345,2023-05-01,"717 ",022943,,1,1,9,0100,0,1,1,,2,074,"I-880 S/B","LEWELLING BLVD",528.00,N,N,B,-,Y,ALA,,880," "," ",20.520,H,,L,Y,4,0,1,4,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,Y,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.688449859619141,-122.13481140136719,ALAMEDA,UNINCORPORATED,-122.13487243652344,37.688396453857422
92067634,2023,2023-05-12,9345,2023-05-06,1103,022937,,6,1,9,0100,0,1,1,,2,238,"I-238 NB","E 14TH ST",200.00,S,N,B,-,Y,ALA,,238," ",R,14.831,H,,R,Y,4,0,1,6,A,-,07,21658,A,N,C,C,A,D,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",37.689479827880859,-122.10401153564453,ALAMEDA,UNINCORPORATED,-122.10401153564453,37.689502716064453
92067682,2023,2023-05-12,9390,2023-05-03,1835,020395,,3,2,9,0100,0,1,1,,2,066,"INTERSTATE 680 (SOUTHBOUND)","KOOPMAN ROAD",5280.00,N,N,B,-,Y,ALA,,680," ",R,13.698,H,,L,Y,3,0,2,1,A,-,08,22107,,N,F,A,A,B,H,-,A,D,0,,,,,Y,,D,22,0,1,1,0,0,0,0,0,0,"- ","- ",37.617961883544922,-121.87838745117188,ALAMEDA,UNINCORPORATED,-121.87831115722656,37.617984771728516
92067840,2023,2023-05-12,9390,2023-05-06,"640 ",022302,,6,1,9,0100,0,1,1,,2,053,"I-580 E/B","GREENVILLE ROAD",2000.00,E,N,B,C,Y,ALA,,580," ",R,7.246,H,,L,N,3,0,2,1,A,-,08,22107,,N,H,J,A,B,H,-,B,D,0,,,,,Y,,A,01,0,2,0,0,0,0,0,0,0,"- ","- ",37.721549987792969,-121.68212127685547,ALAMEDA,UNINCORPORATED,-121.68215942382812,37.721729278564453
92068443,2023,2023-05-15,9370,2023-04-22,2246,022841,,6,3,7,0109,0,1,1,,2,052,"I-580 E/B","HIGH ST",205.00,E,N,A,-,Y,ALA,,580," ",R,40.053,H,,R,N,3,0,1,2,A,-,07,21658,A,F,B,J,A,A,H,-,D,D,0,,,,,Y,,-,99,0,1,0,0,0,0,0,0,0,"- ","- ",37.786388397216797,-122.19537353515625,ALAMEDA,OAKLAND,-122.19523620605469,37.78656005859375
92068459,2023,2023-05-15,9370,2023-05-03,"848 ",022798,,3,1,7,0109,0,1,3,,2,013,"SR-13 N/B","JOAQUIN MILLER RD",2590.00,S,N,C,-,Y,ALA,,13," "," ",5.978,H,,R,Y,3,0,1,4,A,-,03,22350,,N,C,C,A,B,H,-,A,D,0,,,,,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",37.805141448974609,-122.19187927246094,ALAMEDA,OAKLAND,-122.19187927246094,37.805141448974609
92068587,2023,2023-05-15,9370,2023-04-29,2359,022841,,6,3,6,0103,0,1,1,,2,081,"I-80 E/B","UNIVERSITY AVE",4955.00,W,N,A,-,Y,ALA,,80," "," ",4.893,H,,R,N,4,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,D,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.853458404541016,-122.29979705810547,ALAMEDA,BERKELEY,-122.29994964599609,37.853435516357422
92068782,2023,2023-05-15,9390,2023-04-30,"229 ",022204,,7,3,5,0111,0,1,1,,2,051,"I-580 WESTBOUND","FALLON ROAD",2000.00,E,N,A,-,Y,ALA,,580," "," ",16.263,H,,R,Y,3,0,4,2,A,-,03,22350,,N,C,C,A,A,H,-,D,D,0,,,,Y,Y,Y,F,26,0,4,0,0,0,0,0,0,0,"- ","- ",37.701370239257812,-121.84140777587891,ALAMEDA,PLEASANTON,-121.84140777587891,37.701297760009766
92068827,2023,2023-05-15,9345,2023-05-07,"342 ",022069,,7,3,5,0112,0,1,1,,2,075,"I-880 N/B (NIMITZ FREEWAY)","98TH AVE",3168.00,S,N,A,-,Y,ALA,,880," "," ",24.173,H,,R,Y,4,0,1,2,A,-,01,23152,A,M,C,C,A,A,H,-,D,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.725109100341797,-122.18257904052734,ALAMEDA,"SAN LEANDRO",-122.1826171875,37.725086212158203
92068835,2023,2023-05-15,9345,2023-05-07,"307 ",022904,,7,3,9,0100,0,2,S,,2,020,"LEWELLING BLVD","HESPERIAN BLVD",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,01,23152,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,Y,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",37.686588287353516,-122.130126953125,ALAMEDA,UNINCORPORATED,,
92068843,2023,2023-05-15,9390,2023-05-03,2330,022867,,3,3,4,0198,0,1,1,,2,067,"I-680 SOUTHBOUND TO I-580 EASTBOUND","AMADOR VALLEY BOULEVARD",425.00,S,N,A,-,Y,ALA,,680," ",R,20.656,H,,L,N,2,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,D,D,0,,,,,Y,,A,01,1,0,0,0,0,0,0,0,0,"- ","- ",37.708469390869141,-121.92810821533203,ALAMEDA,DUBLIN,-121.92800903320312,37.708522796630859
92068905,2023,2023-05-15,9390,2023-05-06,1230,023100,,6,1,6,0105,0,1,1,,2,064,"I-680 NORTHBOUND","SCOTT CREEK RD",2640.00,N,N,B,-,Y,ALA,,680," ",M,0.580,H,,R,Y,4,0,2,1,A,-,08,22107,,N,F,A,A,B,H,-,A,D,0,,,,,Y,,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",37.471729278564453,-121.90975189208984,ALAMEDA,FREMONT,-121.90959930419922,37.471790313720703
92068918,2023,2023-05-15,9345,2023-05-03,"620 ",021316,,3,1,9,0100,0,2,S,,2,020,"167TH AVE","LOS BANOS ST",0.00,,Y,B,C,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,M,D,6,A,B,H,-,A,D,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",37.694850921630859,-122.10616302490234,ALAMEDA,UNINCORPORATED,,
92068953,2023,2023-05-15,9390,2023-05-05,1630,020760,,5,2,9,0100,0,3,5,,2,200,"COLLIER CANYON ROAD","DOOLAN ROAD",5280.00,S,N,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,08,22107,,N,F,A,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",37.745140075683594,-121.8138427734375,ALAMEDA,UNINCORPORATED,-121.83585357666016,37.701469421386719
92068963,2023,2023-05-15,9390,2023-05-04,1400,023163,,4,2,9,0100,0,1,1,,2,065,"I-680 NORTHBOUND","ANDRADE RD",446.00,S,N,B,-,Y,ALA,,680," ",R,9.622,H,,R,Y,4,0,1,4,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",37.573619842529297,-121.88654327392578,ALAMEDA,UNINCORPORATED,-121.88652801513672,37.573604583740234
92068986,2023,2023-05-15,9390,2023-05-05,1342,021649,,5,1,9,0100,0,1,1,,2,065,"I-680 N/B","ANDRADE ROAD",1802.00,S,N,A,-,Y,ALA,,680," ",R,9.365,H,,R,N,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.571250915527344,-121.89015197753906,ALAMEDA,UNINCORPORATED,-121.89013671875,37.571235656738281
92069342,2023,2023-05-15,9345,2023-05-08,1455,023093,,1,2,6,0106,0,1,1,,2,073,"I-880 S/B",SR-92,800.00,S,N,B,-,Y,ALA,,880," "," ",16.487,H,,L,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.641780853271484,-122.09176635742188,ALAMEDA,HAYWARD,-122.09183502197266,37.641746520996094
92069619,2023,2023-05-16,9370,2023-05-04,1720,023139,,4,2,7,0109,0,1,1,,2,176,"I-880 S/B","98TH AVENUE",430.00,S,N,A,-,Y,ALA,,880," "," ",24.646,H,,L,N,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.730598449707031,-122.18769073486328,ALAMEDA,OAKLAND,-122.18772888183594,37.730579376220703
92069625,2023,2023-05-16,9370,2023-05-04,1605,022858,,4,2,7,0109,0,1,3,,2,025,"SR-24 E/B","51ST AVE",3050.00,W,N,B,-,Y,ALA,,24," ",R,2.194,H,,R,Y,3,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,1,0,0,0,0,0,0,0,"- ","- ",37.829170227050781,-122.26676177978516,ALAMEDA,OAKLAND,-122.26676177978516,37.829170227050781
92069807,2023,2023-05-16,9370,2023-05-02,"355 ",022826,,2,3,2,0104,0,1,1,,2,008,"I-80 W/B","POWELL ST",30.00,W,N,C,-,Y,ALA,,80," "," ",3.789,H,,L,N,4,0,1,2,A,-,03,22350,,N,C,C,A,B,H,-,C,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",37.837890625,-122.296630859375,ALAMEDA,EMERYVILLE,-122.29673004150391,37.837871551513672
92069810,2023,2023-05-16,9345,2023-05-02,"430 ",022891,,2,3,5,0112,0,1,1,,2,075,"I-880 S/B","FLORESTA BLVD",1207.00,N,N,B,C,Y,ALA,,880," "," ",21.791,H,,L,Y,2,0,1,1,A,-,08,22107,,N,D,I,A,B,H,-,C,D,0,,,,,Y,,A,07,1,0,0,0,0,0,0,0,0,"- ","- ",37.700550079345703,-122.15225219726562,ALAMEDA,"SAN LEANDRO",-122.15232849121094,37.700477600097656
92069844,2023,2023-05-16,9370,2023-03-08,2244,023178,,3,3,7,0109,0,1,1,,2,176,"I-880 S/B","66TH AVE",1742.00,N,N,A,-,Y,ALA,,880," "," ",26.962,H,,L,Y,3,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,C,D,0,,,,,Y,,D,22,0,2,0,0,0,0,0,0,0,"- ","- ",37.758171081542969,-122.21186065673828,ALAMEDA,OAKLAND,-122.21192932128906,37.758132934570312
92070005,2023,2023-05-16,9345,2023-05-07,1335,023093,,7,1,9,0100,0,1,1,,2,074,"I-880 S/B","PASEO GRANDE",730.00,S,N,A,-,Y,ALA,,880," "," ",19.614,H,,L,Y,3,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",37.6798095703125,-122.12229919433594,ALAMEDA,UNINCORPORATED,-122.12239837646484,37.679721832275391
92070899,2023,2023-05-17,9370,2023-05-02,"600 ",022856,,2,1,7,0109,0,1,1,,2,176,"I-880 S/B","DERBY AVE",430.00,S,N,C,-,Y,ALA,,880," "," ",28.419,H,,L,Y,3,0,1,3,A,-,03,22350,,N,E,I,A,B,H,-,C,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",37.773548126220703,-122.22897338867188,ALAMEDA,OAKLAND,-122.22902679443359,37.773441314697266
92070923,2023,2023-05-17,9390,2023-05-06,"835 ",023100,,6,1,6,0105,0,1,1,,2,064,"I-680 SOUTHBOUND","S MISSION RD",5280.00,N,N,B,C,Y,ALA,,680," ",M,3.164,H,,L,Y,4,0,1,2,A,-,08,22107,,N,D,C,A,B,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.503711700439453,-121.93269348144531,ALAMEDA,FREMONT,-121.93264007568359,37.503746032714844
92070946,2023,2023-05-17,9390,2023-05-07,1656,023198,,7,2,5,0111,0,1,1,,2,067,"I-680 S/B","W. LAS POSITAS BOULEVARD",5280.00,S,N,A,-,Y,ALA,,680," ",R,17.405,H,,L,N,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",37.664211273193359,-121.90821075439453,ALAMEDA,PLEASANTON,-121.90830230712891,37.664176940917969
92071012,2023,2023-05-17,9390,2023-05-08,1620,023198,,1,2,9,0100,0,1,3,,2,330,"SR-84 / VALLECITOS ROAD","LITTLE VALLEY RD",1320.00,W,N,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,08,22107,,N,B,C,A,A,H,-,A,A,0,,,Y,,Y,,C,02,1,0,0,0,0,0,0,0,1,"- ","- ",37.599189758300781,-121.850830078125,ALAMEDA,UNINCORPORATED,-121.850830078125,37.599189758300781
92071018,2023,2023-05-17,9345,2023-05-15,1340,022936,,1,1,5,0113,0,1,1,,2,072,"I-880 SOUTHBOUND","WHIPPLE ROAD",528.00,N,N,A,-,Y,ALA,,880," "," ",13.901,H,,L,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",37.609428405761719,-122.06870269775391,ALAMEDA,"UNION CITY",-122.06873321533203,37.609413146972656
92071023,2023,2023-05-17,9370,2023-05-06,"655 ",022816,,6,1,7,0109,0,1,1,,2,177,"I-880 S/B","5TH AVE",920.00,N,N,B,-,Y,ALA,,880," "," ",30.783,H,,L,N,4,0,1,1,A,-,03,22350,,N,E,I,A,B,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",37.792160034179688,-122.26268768310547,ALAMEDA,OAKLAND,-122.26251983642578,37.792282104492188
92071049,2023,2023-05-17,9345,2023-05-16,"805 ",020328,,2,1,5,0113,0,1,1,,2,072,"I-880 S/B","ALVARADO-NILES ROAD",700.00,N,N,A,-,Y,ALA,,880," "," ",13.200,H,,L,N,3,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,"- ","- ",37.600608825683594,-122.06256866455078,ALAMEDA,"UNION CITY",-122.06248474121094,37.600650787353516
92071088,2023,2023-05-17,9370,2023-05-02,"725 ",018499,,2,1,7,0109,0,1,1,,2,055,"I-580 W/B TO SR-24 E/B","TELEGRAPH AVE",160.00,W,N,B,C,Y,ALA,,580," "," ",45.085,H,,L,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,B,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",37.824020385742188,-122.26663970947266,ALAMEDA,OAKLAND,-122.26670837402344,37.823833465576172
92071092,2023,2023-05-17,9345,2023-05-09,1510,022579,,2,2,9,0100,0,2,S,,2,012,"HESPERIAN BLVD.","GOLF COURSE RD.",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",37.667900085449219,-122.11930084228516,ALAMEDA,UNINCORPORATED,,
92071156,2023,2023-05-17,9345,2023-05-10,1335,022470,,3,1,9,0100,0,2,S,,2,003,"WILBEAM AVENUE","KERR STREET",245.00,N,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21804,A,N,A,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.6939697265625,-122.07714080810547,ALAMEDA,UNINCORPORATED,-122.07717895507812,37.693881988525391
92071166,2023,2023-05-17,9390,2023-05-10,1925,020395,,3,2,9,0100,0,2,4,,2,559,"PATTERSON PASS ROAD","CROSS ROAD",60.00,E,N,B,-,N,,,,,,,,,,Y,3,0,1,2,A,-,09,21802,A,N,C,C,A,A,H,-,B,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",37.685890197753906,-121.65963745117188,ALAMEDA,UNINCORPORATED,-121.65955352783203,37.685886383056641
92071183,2023,2023-05-17,9390,2023-05-11,"805 ",017815,,4,1,5,0111,0,1,1,,2,051,"I-580 E/B","FOOTHILL RD.",400.00,E,N,B,-,Y,ALA,,580," ",R,21.316,H,,L,Y,3,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,Y,Y,,G,25,0,1,0,0,0,0,0,0,0,"- ","- ",37.698528289794922,-121.93303680419922,ALAMEDA,PLEASANTON,-121.93302154541016,37.698474884033203
92071230,2023,2023-05-17,9345,2023-05-10,"142 ",022705,,3,3,9,0100,0,1,1,,2,074,"I-880 SOUTHBOUND (NIMITZ FREEWAY)","PASEO GRANDE",1056.00,S,N,A,-,Y,ALA,,880," "," ",19.714,H,,L,Y,3,0,2,2,A,-,01,23152,A,N,B,2,A,A,H,-,C,D,0,,,,,Y,Y,A,07,0,1,1,0,0,0,0,0,0,"- ","- ",37.680698394775391,-122.12374114990234,ALAMEDA,UNINCORPORATED,-122.12377166748047,37.680671691894531
92071679,2023,2023-05-18,9370,2023-05-07,1050,022816,,7,1,7,0109,0,1,1,,2,176,"I-880 S/B","FRUITVALE AVENUE",200.00,S,N,A,-,Y,ALA,,880," "," ",28.332,H,,L,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.773029327392578,-122.2275390625,ALAMEDA,OAKLAND,-122.22756958007812,37.772968292236328
92071997,2023,2023-05-18,9345,2023-05-11,"720 ",021936,,4,1,6,0106,0,1,1,,2,073,"I-880 N/B",SR-92,1056.00,S,N,A,-,Y,ALA,,880," "," ",16.448,H,,R,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.641391754150391,-122.09129333496094,ALAMEDA,HAYWARD,-122.09128570556641,37.641391754150391
92072054,2023,2023-05-18,9390,2023-05-12,"525 ",019156,,5,3,5,0107,0,1,1,,2,052,"I-580 EASTBOUND","PORTOLA AVENUE",100.00,W,N,A,-,Y,ALA,,580," "," ",13.237,H,,R,N,2,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,B,D,0,,,,,Y,,A,01,1,0,0,0,0,0,0,0,0,"- ","- ",37.699638366699219,-121.78572082519531,ALAMEDA,LIVERMORE,-121.78573608398438,37.69976806640625
92072105,2023,2023-05-18,9390,2023-05-12,1015,023100,,5,1,9,0100,0,1,1,,2,065,"I-680 SOUTHBOUND","ANDRADE ROAD",5280.00,S,N,A,-,Y,ALA,,680," ",R,8.778,H,,L,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.566661834716797,-121.89911651611328,ALAMEDA,UNINCORPORATED,-121.89913940429688,37.566684722900391
92072843,2023,2023-05-19,9370,2023-05-06,2141,022841,,6,2,2,0104,0,1,1,,2,080,"I-80 W/B","POWELL STREET",2463.00,W,N,A,-,Y,ALA,,80," "," ",3.347,H,,L,N,4,0,1,2,A,-,07,21658,A,M,B,2,A,A,H,-,D,D,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",37.831508636474609,-122.29414367675781,ALAMEDA,EMERYVILLE,-122.29420471191406,37.831501007080078
92072918,2023,2023-05-19,9370,2023-05-10,1830,022375,,3,2,7,0109,0,1,1,,2,008,"I-80 W/B","MARITIME STREET",2040.00,E,N,A,-,Y,ALA,,80," "," ",2.622,H,,L,N,3,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,08,0,1,0,0,0,0,0,0,0,"- ","- ",37.826061248779297,-122.302490234375,ALAMEDA,OAKLAND,-122.30247497558594,37.826011657714844
92073052,2023,2023-05-19,9345,2023-05-13,1120,022029,,6,1,9,0100,0,2,S,,2,020,"LEWELLING BLVD","HESPERIAN BLVD",305.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.686771392822266,-122.13137054443359,ALAMEDA,UNINCORPORATED,-122.13117218017578,37.686676025390625
